# Czech translation of Soldiers of Anarchy.
#
# Tab separated: resource, key, text. Lines starting with # are ignored and
# \n in the text becomes a newline. Apply it with
#
#     python tools/translate.py --apply _research/translation/cs.tsv
#
# The file is UTF-8 here; translate.py writes it into the game as code page
# 1250, which is what the exe asks Windows for once patch_exe.py --east-europe
# has been run.
#
# Started as a proof that the whole thing works: one interface file, chosen
# because it has both short labels and long descriptions, so it shows at once
# whether the diacritics come out and whether Czech overruns the panels.

TRES_OPTIONS	GOPT_NAME_PRODUCTTIME	Výroba
TRES_OPTIONS	GOPT_DESC_PRODUCTTIME	Jak dlouho trvá vyrobit lékárničky a stimulanty.
TRES_OPTIONS	GOPT_NAME_BUNKERTIME	Čas v bunkru
TRES_OPTIONS	GOPT_DESC_BUNKERTIME	Jak dlouho se zdržíš v bunkru mezi misemi.
TRES_OPTIONS	GOPT_NAME_SIGHT	Dohled
TRES_OPTIONS	GOPT_DESC_SIGHT	Jak daleko je vidět. Při krátkém dohledu uvidíš jen to, na co dohlédnou tvoji vojáci - jako v multiplayeru.
TRES_OPTIONS	GOPT_NAME_TOUCH_SCREENBORDER_FREE	Režim sledování
TRES_OPTIONS	GOPT_DESC_TOUCH_SCREENBORDER_FREE	Kamera přepne ze sledování na volný pohled, jakmile se myš dotkne okraje obrazovky.
TRES_OPTIONS	GOPT_NAME_DBLCLICK_FOLLOW	Sledování dvojklikem
TRES_OPTIONS	GOPT_DESC_DBLCLICK_FOLLOW	Dvojklik levým tlačítkem na jednotku nebo na lištu rychlé volby přepne kameru do režimu sledování.

# Ranks, unit types, the trader and the shared buttons - short
# functional labels, the highest value per line in the whole file.

TRES_CHARRANKS	TRES_CHAR_RANG_0	Nováček
TRES_CHARRANKS	TRES_CHAR_RANG_1	Vojín
TRES_CHARRANKS	TRES_CHAR_RANG_2	Desátník
TRES_CHARRANKS	TRES_CHAR_RANG_3	Četař
TRES_CHARRANKS	TRES_CHAR_RANG_4	Rotmistr
TRES_CHARRANKS	TRES_CHAR_RANG_5	Poručík
TRES_CHARRANKS	TRES_CHAR_RANG_6	Nadporučík
TRES_CHARRANKS	TRES_CHAR_RANG_7	Kapitán
TRES_CHARRANKS	TRES_CHAR_RANG_8	Major
TRES_CHARRANKS	TRES_CHAR_RANG_9	Plukovník
TRES_CHARRANKS	TRES_CHAR_RANG_10	Brigádní generál
TRES_CHARRANKS	TRES_CHAR_RANG_11	Generálmajor
TRES_CHARRANKS	TRES_CHAR_RANG_12	Generálporučík
TRES_CHARRANKS	TRES_CHAR_RANG_13	Armádní generál
TRES_UNITTYPES	TRES_UNITTYPE_KAMPFPANZER	Tank
TRES_UNITTYPES	TRES_UNITTYPE_HELICOPTER	Vrtulník
TRES_UNITTYPES	TRES_UNITTYPE_FLUGZEUG	Stíhačka
TRES_UNITTYPES	TRES_UNITTYPE_INFANTERIE	Pěchota
TRES_UNITTYPES	TRES_UNITTYPE_ARTILLERIE	Dělostřelectvo
TRES_UNITTYPES	TRES_UNITTYPE_SUF	Těžké podpůrné vozidlo
TRES_UNITTYPES	TRES_UNITTYPE_LUF	Lehké podpůrné vozidlo
TRES_TRADER	TRES_TRADER_TRADEGOOD1	S radostí!
TRES_TRADER	TRES_TRADER_TRADEOK1	Dobrá, obchodujme.
TRES_TRADER	TRES_TRADER_TRADEBAD1	Když jinak nedáš...
TRES_TRADER	TRES_TRADER_TRADENO1	Nikdy!
TRES_TRADER	TRES_TRADER_QUESTION1	Co chceš měnit?
TRES_SHARED	TRES_BUTTON_OK	Ok
TRES_SHARED	TRES_BUTTON_ABBRUCH	Zrušit
TRES_SHARED	TRES_BUTTON_NEW	Nový
TRES_SHARED	TRES_BUTTON_DELETE	Smazat
TRES_SHARED	TRES_BUTTON_WEITER	Pokračovat
TRES_SHARED	TRES_BUTTON_ZURUECK	Zpět
TRES_SHARED	TRES_EDITOR_OPTIONS_GRAFIKEINSTELLUNGEN	Grafika
TRES_SHARED	TRES_EDITOR_OPTIONS_STEUERUNG	Ovládání
TRES_SHARED	TRES_EDITOR_OPTIONS_LANDSCHAFTSTEXTUREN	Textury krajiny
TRES_SHARED	TRES_EDITOR_OPTIONS_LANDSCHAFTSDETAIL	Detail krajiny
TRES_SHARED	TRES_EDITOR_OPTIONS_OBJEKTDETEIL	Detail objektů
TRES_SHARED	TRES_EDITOR_OPTIONS_SCHATTENDETAIL	Detail stínů
TRES_SHARED	TRES_EDITOR_OPTIONS_EFFEKTDETAIL	Detail efektů
TRES_SHARED	TRES_EDITOR_OPTIONS_GAMMA	Gama
TRES_SHARED	TRES_EDITOR_OPTIONS_SPRACHE	Jazyk
TRES_SHARED	TRES_EDITOR_OPTIONS_EFFEKTE	Efekty
TRES_SHARED	TRES_EDITOR_OPTIONS_MUSIK	Hudba
TRES_SHARED	TRES_EDITOR_OPTIONS_BALLANCE	Vyvážení
TRES_SHARED	TRES_EDITOR_OPTIONS_TEXTURQUALITAET	Kvalita textur
TRES_SHARED	TRES_EDITOR_OPTIONS_SOUNDEINSTELLUNGEN	Zvuk
TRES_SHARED	TRES_COMPLEATMISSION	Ukončit misi\nÚspěšně dokončit misi
TRES_SHARED	TRES_RESTARTMISSION	Restartovat misi\nSpustit tuto misi znovu
TRES_SHARED	TRES_RETURNTOSTART	Opustit misi\nZpět do hlavního menu
TRES_SHARED	TRES_RETURNTOWINDOWS	Ukončit hru\nOpustit misi i hru
TRES_SHARED	TRES_EXITPANEL_BACK	Zpět\nZpět do nabídky voleb.
TRES_SHARED	TRES_BUTTON_CHOOSE	Vybrat
TRES_SHARED	TRES_UNKNOWN	Neznámé
TRES_SHARED	TRES_DEFAULT	Výchozí
TRES_SHARED	TRES_EDIT1	Klávesa 1
TRES_SHARED	TRES_EDIT2	Klávesa 2

# One spoken line, to test a dub against. The subtitle and the
# recording have to say the same thing or the test proves nothing.

Mission_1	START_DIALOG_01	Dobře, jsme venku.

# The actions in the controls list. Short on purpose: the column
# they sit in is narrow and Czech is longer than English.

TRES_ACTIONS	AK_PANLEFT	OTOČIT VLEVO
TRES_ACTIONS	AK_PANRIGHT	OTOČIT VPRAVO
TRES_ACTIONS	AK_TRUCKLEFT	POSUN VLEVO
TRES_ACTIONS	AK_TRUCKRIGHT	POSUN VPRAVO
TRES_ACTIONS	AK_PEDESTALDOWN	KAMERA DOLŮ
TRES_ACTIONS	AK_PEDESTALUP	KAMERA NAHORU
TRES_ACTIONS	AK_DOLLYIN	POSUN VPŘED
TRES_ACTIONS	AK_DOLLYOUT	POSUN VZAD
TRES_ACTIONS	AK_TILTDOWN	SKLOPIT DOLŮ
TRES_ACTIONS	AK_TILTUP	SKLOPIT NAHORU
TRES_ACTIONS	AK_POWUP	ODDÁLIT
TRES_ACTIONS	AK_POWDOWN	PŘIBLÍŽIT
TRES_ACTIONS	AK_FREELOOK	VOLNÝ ROZHLED
TRES_ACTIONS	AK_CAMERA_DOWN	PŘIBLÍŽIT
TRES_ACTIONS	AK_CAMERA_UP	ODDÁLIT
TRES_ACTIONS	AK_SELECTMODIFIER	PŘIDAT DO VÝBĚRU
TRES_ACTIONS	AK_COMMANDOSTACK	ŘADIT PŘÍKAZY
TRES_ACTIONS	AK_GROUP1	SKUPINA 1
TRES_ACTIONS	AK_GROUP2	SKUPINA 2
TRES_ACTIONS	AK_GROUP3	SKUPINA 3
TRES_ACTIONS	AK_GROUP4	SKUPINA 4
TRES_ACTIONS	AK_GROUP5	SKUPINA 5
TRES_ACTIONS	AK_GROUP6	SKUPINA 6
TRES_ACTIONS	AK_GROUP7	SKUPINA 7
TRES_ACTIONS	AK_GROUP8	SKUPINA 8
TRES_ACTIONS	AK_GROUP9	SKUPINA 9
TRES_ACTIONS	AK_GROUP0	SKUPINA 0
TRES_ACTIONS	AK_KEY_HELP	NÁPOVĚDA KLÁVES
TRES_ACTIONS	AK_MISSION_GOAL	CÍL MISE
TRES_ACTIONS	AK_DIALOG_HISTORY	HISTORIE DIALOGŮ
TRES_ACTIONS	AK_SCREENSHOT	SNÍMEK OBRAZOVKY
TRES_ACTIONS	AK_SAVE	ULOŽIT
TRES_ACTIONS	AK_LOAD	NAČÍST
TRES_ACTIONS	AK_MINIMAP_ZOOMIN	MINIMAPA PŘIBLÍŽIT
TRES_ACTIONS	AK_MINIMAP_ZOOMOUT	MINIMAPA ODDÁLIT
TRES_ACTIONS	AK_MINIMAP_ZOOMMAX	MINIMAPA NEJBLÍŽ
TRES_ACTIONS	AK_MINIMAP_ZOOMMIN	MINIMAPA NEJDÁL
TRES_ACTIONS	AK_MINIMAP_SENDPING	MINIMAPA ZNAČKA
TRES_ACTIONS	AK_PAUSE	PAUZA
TRES_ACTIONS	AK_SELECT_CHAR	VYBRAT VOJÁKY
TRES_ACTIONS	AK_SELECT_VEHICLE	VYBRAT VOZIDLA
TRES_ACTIONS	AK_SELECT_ALL	VYBRAT VŠE
TRES_ACTIONS	AK_HINTS	POPISKY PŘEDMĚTŮ
TRES_ACTIONS	AK_FOLLOW_MODE	REŽIM SLEDOVÁNÍ
TRES_ACTIONS	AK_SELECT	VYBRAT
TRES_ACTIONS	AK_CONTEXT	KONTEXTOVÁ NABÍDKA
TRES_ACTIONS	AK_ESCAPE	HLAVNÍ MENU
TRES_ACTIONS	AK_CHAT	CHAT
TRES_ACTIONS	AK_TOGGLE_FORMATION	PŘEPNOUT FORMACI
TRES_ACTIONS	AK_THROW	HODIT
TRES_ACTIONS	AK_HELP_INTRODUCTION	STRUČNÁ NÁPOVĚDA
TRES_ACTIONS	AK_HELP_CONTEXTBUTTONS	NÁPOVĚDA NABÍDKY
TRES_ACTIONS	AK_HELP_SPECIALSKILLS	NÁPOVĚDA SCHOPNOSTÍ
TRES_ACTIONS	AK_MP_STATISTIC	STATISTIKY HRY
TRES_ACTIONS	AK_STOP	ZASTAVIT
TRES_ACTIONS	AK_LIEDOWN	LEHNOUT
TRES_ACTIONS	AK_KNEEL	KLEKNOUT
TRES_ACTIONS	AK_STANDUP	POSTAVIT SE
TRES_ACTIONS	AK_CHANGEKIMODE_PASSIVE	AI PASIVNÍ
TRES_ACTIONS	AK_CHANGEKIMODE_DEFENSIVE	AI OBRANNÁ
TRES_ACTIONS	AK_CHANGEKIMODE_AGGRESSIVE	AI ÚTOČNÁ
TRES_ACTIONS	AK_ALL_GET_OUT	OPUSTIT VOZIDLO
TRES_ACTIONS	AK_LOOT	SEBRAT VYBAVENÍ
TRES_ACTIONS	AK_ATTACK	ÚTOK
TRES_ACTIONS	AK_RELOAD	NABÍT
TRES_ACTIONS	AK_SELECT_NEXT	DALŠÍ JEDNOTKA
TRES_ACTIONS	AK_SELECT_PREVIOUS	PŘEDCHOZÍ JEDNOTKA

# The start menu. Informal throughout, as settled in glossary.md.

TRES_START	TRES_START_SPIELERSTELLEN_NEUENUMMER	Nové číslo
TRES_START	TRES_START_SPIELERSTELLEN_NUMMERLOESCHEN	Smazat číslo
TRES_START	TRES_START_SPIELERSTELLEN_NEUESESSION	Nová hra
TRES_START	TRES_START_SPIELERSTELLEN_ANWAEHLEN	Vybrat
TRES_START	TRES_START_IDWAHL_NEUEID	Nová identita
TRES_START	TRES_START_IDWAHL_IDLOESCHEN	Smazat identitu
TRES_START	TRES_START_VERBINDUNGSWAHL_IPX	Připojení IPX pro DirectPlay
TRES_START	TRES_START_VERBINDUNGSWAHL_TCP/IP	Připojení TCP/IP pro DirectPlay
TRES_START	TRES_START_VERBINDUNGSWAHL_MODEM	Připojení modemem pro DirectPlay
TRES_START	TRES_START_VERBINDUNGSWAHL_SERIELL	Sériové připojení pro DirectPlay
TRES_START	TRES_START_VORRAUM_START	Spustit hru
TRES_START	TRES_START_VORRAUM_ZURUECK	Zpět
TRES_START	TRES_START_VORRAUM_RAUSWERFEN	Vyhodit
TRES_START	TRES_START_VORRAUM_BESTAETIGEN	Potvrdit
TRES_START	TRES_START_VERBINDUNGSWAHL_OK	Ok
TRES_START	TRES_START_VERBINDUNGSWAHL_BEREICHSFELD	Připojení
TRES_START	TRES_START_SPIELERSTELLEN_BEREICHSFELD	Nová hra
TRES_START	TRES_START_MODEMWAHL_BEREICHSFELD	Výběr modemu
TRES_START	TRES_START_LEVELWAHL_BEREICHSFELD	Výběr mapy
TRES_START	TRES_START_IDWAHL_BEREICHSFELD	Výběr identity
TRES_START	TRES_START_SPIELERANWAEHLEN_BEREICHSFELD	Vytočit počítač
TRES_START	TRES_START_VORRAUM_BEREICHSFELD	Čekárna
TRES_START	TRES_START_VORRAUM_EINSTELLUNGEN	Nastavení
TRES_START	TRES_START_VORRAUM_MISSIONSUEBERSICHT	Přehled mise
TRES_START	TRES_START_VORRAUM_PARAMETER	Parametry
TRES_START	TRES_START_VORRAUM_ZEITBEGRENZUNG	Časový limit:
TRES_START	TRES_START_VORRAUM_STARTKAPITAL	Počáteční peníze
TRES_START	TRES_START_VORRAUM_TECHNOLOGIEWERT	Technologická úroveň:
TRES_START	TRES_START_VORRAUM_MINUTEN	minut
TRES_START	TRES_START_VORRAUM_CREDITS	kreditů
TRES_START	TRES_START_VORRAUM_STUFE	Úroveň
TRES_START	TRES_START_VORRAUM_SPIELART	Režim hry
TRES_START	TRES_START_VORRAUM_VERSTAERKUNG	Posily
TRES_START	TRES_START_VORRAUM_NACHSCHUB	Zásobování
TRES_START	TRES_START_SINGLEPLAYER_CONTINUE	Pokračovat v uložené hře
TRES_START	TRES_START_SINGLEPLAYER_LOAD	Načíst uloženou hru
TRES_START	TRES_START_SINGLEPLAYER_SINGLEGAME	Hrát vlastní misi
TRES_START	TRES_START_SINGLEPLAYER_CAMPAIN	Nová kampaň
TRES_START	TRES_START_SINGLEPLAYER_TUTORIAL	Výcvik
TRES_START	TRES_START_MULTIPLAYER_START_CREATE_LAN	Založit hru (LAN)
TRES_START	TRES_START_MULTIPLAYER_START_JOIN_LAN	Připojit se ke hře (LAN)
TRES_START	TRES_START_MULTIPLAYER_START_CREATE_INTERNET	Založit hru (internet)
TRES_START	TRES_START_MULTIPLAYER_START_JOIN_INTERNET	Připojit se ke hře (internet)
TRES_START	TRES_START_GFXOPTIONS_DETAIL1	Úroveň detailů 1
TRES_START	TRES_START_GFXOPTIONS_DETAIL2	Úroveň detailů 2
TRES_START	TRES_START_GFXOPTIONS_DETAIL3	Úroveň detailů 3
TRES_START	TRES_START_GFXOPTIONS_DETAIL4	Úroveň detailů 4
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_CREATESESSION	Založit hru
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_MAXPLAYER	Max. hráčů
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_PASSWORT	Heslo
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_OTIONEN	Hráč
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_FRAGLIMIT	Limit fragů
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_RESTARTS	Restarty
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_HOSTNAME	Jméno hostitele
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_SESSIONNAME	Název hry
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_PING	Ping
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_SPIELMODUS	Režim
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_KARTE	Mapa
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_BUTTON_REFRESH	Obnovit
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_BUTTON_STOP	Zastavit
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_BUTTON_JOIN	Připojit
TRES_START	TRES_START_MULTIPLAYER_JOINSESSION_JOINSESSION	Připojit se ke hře
TRES_START	TRES_START_MULTIPLAYER_START_DIRECTIPADRESS	Přímá IP adresa
TRES_START	TRES_START_MULTIPLAYER_START_IP	Tvoje IP
TRES_START	TRES_START_MULTIPLAYER_START_IPTEXT	Do horního pole napiš IP adresu počítače, ke kterému se chceš připojit.
TRES_START	TRES_START_MULTIPLAYER_WAITINGPANEL_SENDEN	Odeslat
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_SPIELZEIT	Časový limit
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_SHUFFLE_PLAYER	Zamíchat hráče
TRES_START	TRES_START_MULTIPLAYER_CREATESESSION_SHUFFLE_BOXES	Zamíchat bedny
TRES_START	TRES_START_SINGLEPLAYER_STORYBUTTON	Příběh
TRES_START	TRES_START_OPTIONS_KEYOPTIONS_TITLE	Ovládání
TRES_START	TRES_START_OPTIONS_PLAYEROPTIONS_TITLE	Hráč
TRES_START	TRES_START_OPTIONS_KEYOPTIONS_FUNKTION	Funkce
TRES_START	TRES_START_OPTIONS_KEYOPTIONS_KEY1	Hlavní
TRES_START	TRES_START_OPTIONS_KEYOPTIONS_KEY2	Vedlejší
TRES_START	TRES_START_GFXOPTIONS_TITLE	Nastavení detailů grafiky
TRES_START	TRES_START_MULTIPLAYER_VERBINDUNG_MODEM	MODEM
TRES_START	TRES_START_MULTIPLAYER_VERBINDUNG_ISDN	ISDN
TRES_START	TRES_START_MULTIPLAYER_VERBINDUNG_DSL	DSL
TRES_START	TRES_START_MULTIPLAYER_VERBINDUNG_LAN	LAN
TRES_START	TRES_START_PASSWORTEINGABE	Zadej heslo ke hře!
TRES_START	TRES_START_OPTIONS_GAMEOPTIONS_TITLE	Herní volby
TRES_START	TRES_START_OPTIONS_GAMEOPTIONS_TITLEDESCRIPTION	Popis
TRES_START	TRES_START_GFXOPTIONS_DETAILCUSTOM	Vlastní nastavení grafiky v panelu voleb v hlavním menu.
TRES_START	TRES_START_PASSWORTEINGABE_TITEL	Heslo
TRES_START	TRES_START_BUTTON_JA	Ano
TRES_START	TRES_START_BUTTON_NEIN	Ne
TRES_START	TRES_START_BUTTON_OK	OK
TRES_START	TRES_START_IDLOESCHEN_WARNUNG	Opravdu chceš tuhle identitu smazat?
TRES_START	TRES_START_WARNUNGSMELDUNG	Varování
TRES_START	TRES_START_FEHLERMELDUNG	Chyba
TRES_START	TRES_START_OPTIONS_KEY_ASSIGN_CAPTION_TITLE	Přiřaď klávesu
TRES_START	TRES_START_IDEXIST_ERROR	Taková identita už existuje!
TRES_START	TRES_START_UPDATE_MESSAGE	Pro Soldiers of Anarchy je k dispozici aktualizace. Stáhnout ji teď?\nnainstalovaná verze: INSTALLEDVERSION\ndostupná verze: AVAILABLEVERSION
TRES_START	TRES_START_UPDATE_TITLE	Informace o aktualizaci
TRES_START	TRES_START_SCHWIERIGKEITSGRAD_BUTTON_STUFE1	Lehká
TRES_START	TRES_START_SCHWIERIGKEITSGRAD_BUTTON_STUFE2	Normální
TRES_START	TRES_START_SCHWIERIGKEITSGRAD_BUTTON_STUFE3	Těžká
TRES_START	TRES_START_SCHWIERIGKEITSGRAD_BUTTON_STUFE4	Apokalyptická!
TRES_START	TRES_START_SINGLEPLAYER_EINZELMISSION_TEXT_TITLE	stručný popis:
TRES_START	TRES_START_SINGLEPLAYER_EINZELMISSION_TEXT_NAME	název mise:
TRES_START	TRES_START_SINGLEPLAYER_EINZELMISSION_TEXT_PLAYER	hráčů:
TRES_START	TRES_START_SINGLEPLAYER_EINZELMISSION_TEXT_XAUSBREITUNG	X:
TRES_START	TRES_START_SINGLEPLAYER_EINZELMISSION_TEXT_YAUSBREITUNG	Y:
TRES_START	TRES_START_SINGLEPLAYER_EINZELMISSION_TEXT_DATE	datum:
TRES_START	TRES_START_SINGLEPLAYER_EINZELMISSION_TEXT_AUTHOR	autor:
TRES_START	TRES_START_SINGLEPLAYER_EINZELMISSION_TEXT_MISSIONGOALS	cíle mise:
